oi,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
G,ST,HOACFOODS,HOAC FOODS INDIA LIMITED,361.2,354,360,354,360,1075500,3000,N, ,4,399.85,120.3
N,ST,ITALIANE,ITALIAN EDIBLES LIMITED,41.05,39.05,39.05,39,39,312200,8000,N, ,4,49,24.05
N,ST,ITTL,INNOVATIVE TYRE & TUBE LT,90,91.8,91.8,91.8,91.8,57834,630,N, ,5,152.4,35.45
N,ST,IWARE,IWARE SUPPLYCHAIN SER LTD,259.95,252,252,247,247,5659500,22800,N, ,18,283,70.05
N,ST,KALANA,KALANA ISPAT LIMITED,24.85,23.65,23.65,23.65,23.65,141900,6000,N, ,3,55,15.1
N,ST,KDL,KORE DIGITAL LIMITED,118.4,116,116,112.5,112.5,2542132.5,22500,N, ,83,376.8,109.65
G,ST,KODYTECH,KODY TECHNOLAB LIMITED,694.75,680.9,680.9,680.9,680.9,885170,1300,N, ,13,1147,556.05
N,ST,MAHICKRA,MAHICKRA CHEMICAL LIMITED,196.9,194.95,202.95,190,195,1470412.5,7500,N, ,10,224,95.2
N,ST,MARINETRAN,MARINETRANS INDIA LIMITED,18,17.1,17.1,17.1,17.1,68400,4000,N, ,1,28.2,13.3
N,ST,MCON,MCON RASAYAN INDIA LTD,41.5,40,41.5,40,40.35,283650,7000,N, ,7,161,40
N,ST,MEGAFLEX,MEGA FLEX PLASTICS LTD,154.8,153.4,155,153.4,155,925200,6000,N, ,2,155.05,43.5
N,ST,NEPTUNE,NEPTUNE PETROCHEMICALS L,196.25,195,195,186.45,188,2833250,15000,N, ,15,246.9,126.3
N,ST,NIRMAN,NIRMAN AGRI GENTICS LTD,46,45.95,45.95,43.7,43.7,1402035,31800,N, ,72,282.5,43.7
N,ST,POLYSIL,POLYSIL IRRIGATION SYST L,151.75,144.2,159.3,144.2,145.7,16589300,114000,N, ,61,356.75,22.05
N,ST,PRESSTONIC,PRESSTONIC ENGINEERING L,34.3,32.6,32.85,32.6,32.6,8164960,250400,N, ,173,143,32.6
N,ST,PRIZOR,PRIZOR VIZTECH LIMITED,389.55,372,380,370.1,372.55,7295840,19600,N, ,40,410,105.1
N,ST,QUESTLAB,QUEST LABORATORIES LTD,108.05,105,107.25,104.5,107.25,1015200,9600,N, ,8,140.35,75.15
N,ST,ROCKINGDCE,ROCKINGDEALS CIRCU ECO L,160.5,152.5,157.5,152.5,152.5,1803750,11500,N, ,8,283.85,152.5
N,ST,RTL,RAMA TELECOM LIMITED,90.45,86.15,89.95,86,87.95,868400,10000,N, ,5,100.9,54
N,ST,SECL,SALASAR EXTERIOR CONT LTD,3.75,3.6,3.75,3.6,3.75,45937.5,12500,N, ,2,9.75,3.6
N,ST,SERVICE,SERVICE CARE LIMITED,53.55,52.5,52.5,52,52.25,314000,6000,N, ,3,69.9,39.2
N,ST,SHEETAL,SHEETAL UNIVERSAL LIMITED,233,236,236,225,230,2070500,9000,N, ,9,264.95,82.75
N,ST,SHIGAN,SHIGAN QUANTUM TECH LTD,51.2,48.65,49,48.65,48.65,732525,15000,N, ,9,95,41.2
N,ST,SIDDHICOTS,SIDDHI COTSPIN LIMITED,28.75,28.9,29.2,28,29,1007520,34800,N, ,26,86.4,26.7
N,ST,SWARAJ,SWARAJ SUITING LIMITED,290.85,290,290,282.65,284.55,6570675,23000,N, ,39,318.95,138.5
N,ST,TANKUP,TANKUP ENGINEERS LIMITED,463.75,463.75,463.75,441,441.1,2677275,6000,N, ,9,817.6,152.55
G,ST,TGL,TEERTH GOPICON LIMITED,34.85,34.2,34.25,34.2,34.2,68410,2000,N, ,8,399.4,34.2
N,ST,UCL,USHANTI COLOUR CHEM LTD,75.45,78.85,78.85,71.7,78.8,4113400,56000,N, ,13,78.85,38
N,ST,UNIHEALTH,UNIHEALTH HOSPITALS LTD,395.35,397,409,375.6,380.55,11322350,29000,N, ,29,409,130.05
N,ST,VIJAYPD,VIJAYPD CEUTICAL LIMITED,66.3,68.25,68.25,68.25,68.25,546000,8000,N, ,2,74.5,35
N,ST,VILINBIO,VILIN BIO MED LIMITED,36.5,36.5,38.3,36.3,38.3,3165200,84000,N, ,16,38.4,16.8
N,ST,VISAMAN,VISAMAN GLOBAL SALES LTD,103.4,100,108.25,98.25,99,1807450,18000,N, ,17,145,34
N,ST,WOL3D,WOL 3D INDIA LIMITED,123,127.95,127.95,117.1,117.1,1208400,10000,N, ,10,209.95,102.05
N,ST,YUDIZ,YUDIZ SOLUTIONS LIMITED,26.05,26.1,26.1,24.75,25,100680,4000,N, ,5,39.3,24.65
N,SZ,PERFECT,PERFECT INFRAENGINEER LTD,1.6,1.55,1.6,1.55,1.6,310200,195000,N, ,11,14.5,1.55
N,SZ,SAHAJ,SAHAJ FASHIONS LIMITED,4.25,4.05,4.05,4.05,4.05,81000,20000,N, ,3,11.9,4.05
 , , , , , , , , , , , , , , , 
 , , ,OTHER SECURITIES, , , , , , , , , , , , 
N,AN,971SCL28,SEC RE NCD 9.71% SR.VIII,510,510,510,510,510,377910,741,N, ,1,878,509.9
N,GB,SGBAPR28I,2.50%GOLDBONDS2028SR-I,14419.5,13811.13,14169,12977.55,13124.17,20487377.92,1558,N, ,469,18800,8411
N,GB,SGBAUG27,2.50%GOLDBONDS2027SR-III,14274.04,13685,14000,12860.02,13009.96,16422883.26,1254,N, ,313,18899,8300.01
N,GB,SGBAUG28V,2.50%GOLDBONDS2028SR-V,14393.9,13989.69,13989.69,12954.51,13133.96,113221573.5,8596,N, ,1447,18800,8400
N,GB,SGBAUG29V,2.50%GOLDBONDS2029SR-V,14421.98,13911.13,13911.13,12979.79,13145.38,15710109.16,1186,N, ,357,19121,8301
N,GB,SGBAUG30,2.50%GOLDBONDS2030SR-II,14804.59,14300,14500,13324.14,13383.73,16737451.97,1232,N, ,400,19250,8376
N,GB,SGBD29VIII,2.50%GOLDBONDS2029SR-VIII,14418.35,13911.13,13911.13,12976.52,13188.5,20289941.14,1537,N, ,486,18897.9,8301
N,GB,SGBDC27VII,2.50%GOLDBONDS2027SR-VII,14245.29,14000,14000,12877.3,13012.87,7966967.31,613,N, ,128,18800.09,8400
N,GB,SGBDE30III,2.50%GOLDBONDS2030SR-III,14809.29,14111.1,14513.14,13328.37,13421.64,17875857.94,1320,N, ,514,19100,8221
N,GB,SGBDE31III,2.50%GOLDBONDS2031SR-III,14931.75,15305.04,15305.04,13438.58,13653.15,155340989.2,11357,N, ,2922,19298,7998.93
N,GB,SGBDEC26,2.50%GOLDBONDS2026SR-IV,14248,13014.01,13398.99,12900,12933.87,3558221.57,273,N, ,46,18999,8421.01
N,GB,SGBFEB27,2.50%GOLDBONDS2027SR-VI,14250,13102,13329,12903,12936.54,4159781.55,318,N, ,49,18899,8356.21
N,GB,SGBFEB28IX,2.50%GOLDBONDS2028SR-IX,14320,14225,14225,12889,13038.41,2408613.11,185,N, ,38,18816.01,8371.22
N,GB,SGBFEB29XI,2.50%GOLDBONDS2029SR-XI,14480.14,14000,14000,13032.13,13044.78,4844594.44,365,N, ,161,18900,8306
N,GB,SGBFEB32IV,2.50%GOLDBONDS2032SR-IV,15235.01,14969.7,14989.7,13711.51,13867.93,171835509.2,12330,N, ,3285,21475,8511
N,GB,SGBJ28VIII,2.50%GOLDBONDS2028SR-VIII,14352.78,13998.9,13998.9,12931,12995.56,3705931.63,285,N, ,27,18897.99,8306
N,GB,SGBJAN27,2.50%GOLDBONDS2027SR-V,14250.37,13300,13300,12861,12901,8021498.69,615,N, ,77,18817.99,8367
N,GB,SGBJAN29IX,2.50%GOLDBONDS2029SR-IX,14364.26,13811.1,13999,12927.84,13041.34,25541654.53,1946,N, ,342,18599,8301
N,GB,SGBJAN29X,2.50%GOLDBONDS2029SR-X,14378.4,13610.03,13642,12940.6,13014.02,7744965.73,592,N, ,114,18571,8387
N,GB,SGBJAN30IX,2.50%GOLDBONDS2030SR-IX,14503.87,14050.1,14050.1,13053.49,13176.24,16295850.68,1229,N, ,341,18799,8310
N,GB,SGBJU29III,2.5%GOLDBONDS2029SR-III,14322.61,14322.15,14322.15,12890.35,13129.75,21599960.64,1645,N, ,299,18593.26,8250.01
N,GB,SGBJUL27,2.50%GOLDBONDS2027SR-II,14268.8,13499,13499,12889,12990,5669509.5,435,N, ,120,18242.76,8317.11
N,GB,SGBJUL28IV,2.50%GOLDBONDS2028SR-IV,14278.55,13988.7,13988.7,12861.01,13044.54,27981988.8,2131,N, ,345,18600.01,8325.01
N,GB,SGBJUL29IV,2.50%GOLDBONDS2029SR-IV,14397.96,14274,14274,12958.17,13086.28,13770683.73,1038,N, ,283,18600.01,8371.01
N,GB,SGBJUN27,2.50%GOLDBONDS2027SR-I,14259.99,14250,14250,12834,13099,3897327.2,300,N, ,51,18500,8335.11
N,GB,SGBJUN28,2.5%GOLDBONDS2028SR-III,14270.65,13989.7,13989.7,12900,12990.97,20299398.07,1538,N, ,341,18800,8402.01
N,GB,SGBJUN29II,2.5%GOLDBONDS2029SR-II,14331.45,13750,13998,12900,12982.61,22672130.6,1721,N, ,342,18650,8255
N,GB,SGBJUN30,2.50%GOLDBONDS2030SR-I,14760,14476.56,14675,13325,13582.37,9590177.38,704,N, ,235,19400,8211
N,GB,SGBJUN31I,2.50%GOLDBONDS2031SR-I,14881.8,14121,14200,13393.62,13439.38,45791188.6,3361,N, ,1135,19150.02,8211
N,GB,SGBMAR28X,2.50%GOLDBONDS2028SR-X,14249.71,13260,13350,12825,13004.45,14398334.77,1116,N, ,115,18650,8450
N,GB,SGBMAR30X,2.50%GOLDBONDS2030SR-X,14694,13911.1,13911.1,13250,13299.74,4954677.58,368,N, ,119,18900,8350
N,GB,SGBMAR31IV,2.50%GOLDBONDS2031SR-IV,14792.66,14589.69,14589.69,13313.4,13351.44,22537077.66,1670,N, ,546,19275,8301
N,GB,SGBMAY26,2.50%GOLDBONDS2026SR-I,14259.05,13796,13796,12835,12960.47,14269998.41,1094,N, ,142,18460,8351
N,GB,SGBMAY28,2.50%GOLDBONDS2028SR-II,14282.17,13998.29,13998.29,12860,13029.75,33161680.98,2533,N, ,396,18605.26,8250
